schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
11/6/22,2022,9,FALSE,ARI,21,31,SEA,ARI,-2,49,State Farm Stadium,FALSE,72,0,,indoor
11/6/22,2022,9,FALSE,ATL,17,20,LAC,LAC,-2.5,49.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
11/6/22,2022,9,FALSE,CHI,32,35,MIA,MIA,-4,46,Soldier Field,FALSE,,,,
11/6/22,2022,9,FALSE,CIN,42,21,CAR,CIN,-7,42.5,Paycor Stadium,FALSE,,,,
11/6/22,2022,9,FALSE,DET,15,9,GB,GB,-4,49.5,Ford Field,FALSE,72,0,,indoor
11/6/22,2022,9,FALSE,JAX,27,20,LVR,LVR,-2.5,48,TIAA Bank Field,FALSE,,,,
11/6/22,2022,9,FALSE,KC,20,17,TEN,KC,-14,45,GEHA Field at Arrowhead Stadium,FALSE,,,,
11/6/22,2022,9,FALSE,NWE,26,3,IND,NE,-5,40,Gillette Stadium,FALSE,,,,
11/6/22,2022,9,FALSE,NYJ,20,17,BUF,BUF,-10.5,46,MetLife Stadium,FALSE,,,,
11/6/22,2022,9,FALSE,TB,16,13,LA,TB,-3,42.5,Raymond James Stadium,FALSE,,,,
11/6/22,2022,9,FALSE,WAS,17,20,MIN,MIN,-3,43.5,FedEx Field,FALSE,,,,
11/7/22,2022,9,FALSE,NO,13,27,BAL,BAL,-1.5,46,Caesars Superdome,FALSE,72,0,,indoor
11/10/22,2022,10,FALSE,CAR,25,15,ATL,ATL,-2.5,41.5,Bank of America Stadium,FALSE,,,,
11/13/22,2022,10,FALSE,BUF,30,33,MIN,BUF,-6,46,Highmark Stadium,FALSE,,,,
11/13/22,2022,10,FALSE,CHI,30,31,DET,CHI,-3,48.5,Soldier Field,FALSE,,,,
11/13/22,2022,10,FALSE,GB,31,28,DAL,DAL,-3.5,44.5,Lambeau Field,FALSE,,,,
11/13/22,2022,10,FALSE,KC,27,17,JAX,KC,-9.5,51.5,GEHA Field at Arrowhead Stadium,FALSE,,,,
11/13/22,2022,10,FALSE,LVR,20,25,IND,LVR,-4,41,Allegiant Stadium,FALSE,72,0,,indoor
11/13/22,2022,10,FALSE,LA,17,27,ARI,LAR,-3.5,38,SoFi Stadium,FALSE,72,0,,indoor
11/13/22,2022,10,FALSE,MIA,39,17,CLE,MIA,-3,49.5,Hard Rock Stadium,FALSE,,,,
11/13/22,2022,10,FALSE,NYG,24,16,HOU,NYG,-4.5,41,MetLife Stadium,FALSE,,,,
11/13/22,2022,10,FALSE,PIT,20,10,NO,PIT,-1,39.5,Acrisure Stadium,FALSE,,,,
11/13/22,2022,10,FALSE,SF,22,16,LAC,SF,-8,45.5,Levi's Stadium,FALSE,,,,
11/13/22,2022,10,FALSE,TB,21,16,SEA,TB,-2.5,45,Allianz Arena,TRUE,,,,
11/13/22,2022,10,FALSE,TEN,17,10,DEN,TEN,-2.5,39.5,Nissan Stadium,FALSE,,,,
11/14/22,2022,10,FALSE,PHI,21,32,WAS,PHI,-11,43,Lincoln Financial Field,FALSE,,,,
11/17/22,2022,11,FALSE,GB,17,27,TEN,GB,-3,40.5,Lambeau Field,FALSE,,,,
11/20/22,2022,11,FALSE,ATL,27,24,CHI,ATL,-2.5,48.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
11/20/22,2022,11,FALSE,BAL,13,3,CAR,BAL,-12.5,41.5,M&T Bank Stadium,FALSE,,,,
11/20/22,2022,11,FALSE,BUF,31,23,CLE,BUF,-7.5,50.5,Ford Field,TRUE,72,0,,indoor
11/20/22,2022,11,FALSE,DEN,16,22,LVR,DEN,-2.5,41.5,Empower Field at Mile High,FALSE,,,,
11/20/22,2022,11,FALSE,HOU,10,23,WAS,WAS,-3,41,NRG Stadium,FALSE,72,0,,indoor
11/20/22,2022,11,FALSE,IND,16,17,PHI,PHI,-6,45,Lucas Oil Stadium,FALSE,72,0,,indoor
11/20/22,2022,11,FALSE,LAC,27,30,KC,KC,-5.5,53,SoFi Stadium,FALSE,72,0,,indoor
11/20/22,2022,11,FALSE,MIN,3,40,DAL,DAL,-2,48.5,U.S. Bank Stadium,FALSE,72,0,,indoor
11/20/22,2022,11,FALSE,NWE,10,3,NYJ,NE,-3.5,38,Gillette Stadium,FALSE,,,,
11/20/22,2022,11,FALSE,NO,27,20,LA,NO,-2.5,39.5,Caesars Superdome,FALSE,72,0,,indoor
11/20/22,2022,11,FALSE,NYG,18,31,DET,NYG,-3,44.5,MetLife Stadium,FALSE,,,,
11/20/22,2022,11,FALSE,PIT,30,37,CIN,CIN,-3.5,39.5,Acrisure Stadium,FALSE,,,,
11/21/22,2022,11,FALSE,ARI,10,38,SF,SF,-10,43,Estadio Azteca,TRUE,,,,
11/24/22,2022,12,FALSE,DAL,28,20,NYG,DAL,-10,45.5,AT&T Stadium,FALSE,72,0,,indoor
11/24/22,2022,12,FALSE,DET,25,28,BUF,BUF,-9.5,55,Ford Field,FALSE,72,0,,indoor
11/24/22,2022,12,FALSE,MIN,33,26,NWE,MIN,-2.5,41.5,U.S. Bank Stadium,FALSE,72,0,,indoor
11/27/22,2022,12,FALSE,ARI,24,25,LAC,LAC,-2.5,48.5,State Farm Stadium,FALSE,72,0,,indoor
11/27/22,2022,12,FALSE,CAR,23,10,DEN,DEN,-1,36,Bank of America Stadium,FALSE,,,,
11/27/22,2022,12,FALSE,CLE,23,17,TB,TB,-3,42,FirstEnergy Stadium,FALSE,,,,
11/27/22,2022,12,FALSE,JAX,28,27,BAL,BAL,-3.5,43,TIAA Bank Field,FALSE,,,,
11/27/22,2022,12,FALSE,KC,26,10,LA,KC,-15.5,42,GEHA Field at Arrowhead Stadium,FALSE,,,,
11/27/22,2022,12,FALSE,MIA,30,15,HOU,MIA,-14,47.5,Hard Rock Stadium,FALSE,,,,
11/27/22,2022,12,FALSE,NYJ,31,10,CHI,NYJ,-7.5,37.5,MetLife Stadium,FALSE,,,,
11/27/22,2022,12,FALSE,PHI,40,33,GB,PHI,-6.5,46.5,Lincoln Financial Field,FALSE,,,,
11/27/22,2022,12,FALSE,SF,13,0,NO,SF,-8.5,43.5,Levi's Stadium,FALSE,,,,
11/27/22,2022,12,FALSE,SEA,34,40,LVR,SEA,-4,47.5,Lumen Field,FALSE,,,,
11/27/22,2022,12,FALSE,TEN,16,20,CIN,CIN,-1,42,Nissan Stadium,FALSE,,,,
11/27/22,2022,12,FALSE,WAS,19,13,ATL,WAS,-3.5,40,FedEx Field,FALSE,,,,
11/28/22,2022,12,FALSE,IND,17,24,PIT,IND,-2.5,39.5,Lucas Oil Stadium,FALSE,72,0,,indoor
12/1/22,2022,13,FALSE,NWE,10,24,BUF,BUF,-4,44,Gillette Stadium,FALSE,,,,
12/4/22,2022,13,FALSE,ATL,16,19,PIT,PIT,-1.5,43,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12/4/22,2022,13,FALSE,BAL,10,9,DEN,BAL,-9,40,M&T Bank Stadium,FALSE,,,,
12/4/22,2022,13,FALSE,CHI,19,28,GB,GB,-3.5,45,Soldier Field,FALSE,,,,
12/4/22,2022,13,FALSE,CIN,27,24,KC,KC,-2.5,53.5,Paycor Stadium,FALSE,,,,
12/4/22,2022,13,FALSE,DAL,54,19,IND,DAL,-11,44.5,AT&T Stadium,FALSE,72,0,,indoor
12/4/22,2022,13,FALSE,DET,40,14,JAX,DET,-1,51,Ford Field,FALSE,72,0,,indoor
12/4/22,2022,13,FALSE,HOU,14,27,CLE,CLE,-7.5,46.5,NRG Stadium,FALSE,72,0,,indoor
12/4/22,2022,13,FALSE,LVR,27,20,LAC,LVR,-2.5,49.5,Allegiant Stadium,FALSE,72,0,,indoor
12/4/22,2022,13,FALSE,LA,23,27,SEA,SEA,-6.5,41,SoFi Stadium,FALSE,72,0,,indoor
12/4/22,2022,13,FALSE,MIN,27,22,NYJ,MIN,-3,44,U.S. Bank Stadium,FALSE,72,0,,indoor
12/4/22,2022,13,FALSE,NYG,20,20,WAS,WAS,-2.5,40.5,MetLife Stadium,FALSE,,,,
12/4/22,2022,13,FALSE,PHI,35,10,TEN,PHI,-4.5,44.5,Lincoln Financial Field,FALSE,,,,
12/4/22,2022,13,FALSE,SF,33,17,MIA,SF,-5,45.5,Levi's Stadium,FALSE,,,,
12/5/22,2022,13,FALSE,TB,17,16,NO,TB,-3,40.5,Raymond James Stadium,FALSE,,,,
12/8/22,2022,14,FALSE,LA,17,16,LVR,LVR,-6.5,41.5,SoFi Stadium,FALSE,72,0,,indoor
12/11/22,2022,14,FALSE,BUF,20,12,NYJ,BUF,-10,43.5,Highmark Stadium,FALSE,,,,
12/11/22,2022,14,FALSE,CIN,23,10,CLE,CIN,-4,47,Paycor Stadium,FALSE,,,,
12/11/22,2022,14,FALSE,DAL,27,23,HOU,DAL,-17,44.5,AT&T Stadium,FALSE,72,0,,indoor
12/11/22,2022,14,FALSE,DEN,28,34,KC,KC,-9,44,Empower Field at Mile High,FALSE,,,,
12/11/22,2022,14,FALSE,DET,34,23,MIN,DET,-2,51.5,Ford Field,FALSE,72,0,,indoor
12/11/22,2022,14,FALSE,LAC,23,17,MIA,MIA,-3,55,SoFi Stadium,FALSE,72,0,,indoor
12/11/22,2022,14,FALSE,NYG,22,48,PHI,PHI,-7,44.5,MetLife Stadium,FALSE,,,,
12/11/22,2022,14,FALSE,PIT,14,16,BAL,PIT,-2,37,Acrisure Stadium,FALSE,,,,
12/11/22,2022,14,FALSE,SF,35,7,TB,SF,-3.5,38.5,Levi's Stadium,FALSE,,,,
12/11/22,2022,14,FALSE,SEA,24,30,CAR,SEA,-4,44,Lumen Field,FALSE,,,,
12/11/22,2022,14,FALSE,TEN,22,36,JAX,TEN,-3,41.5,Nissan Stadium,FALSE,,,,
12/12/22,2022,14,FALSE,ARI,13,27,NWE,NE,-2.5,44,State Farm Stadium,FALSE,72,0,,indoor
12/15/22,2022,15,FALSE,SEA,13,21,SF,SF,-3,42.5,Lumen Field,FALSE,,,,
12/17/22,2022,15,FALSE,BUF,32,29,MIA,BUF,-7,43.5,Highmark Stadium,FALSE,,,,
12/17/22,2022,15,FALSE,CLE,13,3,BAL,CLE,-3,39,FirstEnergy Stadium,FALSE,,,,
12/17/22,2022,15,FALSE,MIN,39,36,IND,MIN,-3.5,47,U.S. Bank Stadium,FALSE,72,0,,indoor
12/18/22,2022,15,FALSE,CAR,16,24,PIT,CAR,-2.5,37,Bank of America Stadium,FALSE,,,,
12/18/22,2022,15,FALSE,CHI,20,25,PHI,PHI,-8.5,48,Soldier Field,FALSE,,,,
12/18/22,2022,15,FALSE,DEN,24,15,ARI,DEN,-1.5,37,Empower Field at Mile High,FALSE,,,,
12/18/22,2022,15,FALSE,HOU,24,30,KC,KC,-14.5,48.5,NRG Stadium,FALSE,72,0,,indoor
12/18/22,2022,15,FALSE,JAX,40,34,DAL,DAL,-4,48,TIAA Bank Field,FALSE,,,,
12/18/22,2022,15,FALSE,LVR,30,24,NWE,LVR,-2.5,45.5,Allegiant Stadium,FALSE,72,0,,indoor
12/18/22,2022,15,FALSE,LAC,17,14,TEN,LAC,-3,46.5,SoFi Stadium,FALSE,72,0,,indoor
12/18/22,2022,15,FALSE,NO,21,18,ATL,NO,-5,43.5,Caesars Superdome,FALSE,72,0,,indoor
12/18/22,2022,15,FALSE,NYJ,17,20,DET,NYJ,-2,44,MetLife Stadium,FALSE,,,,
12/18/22,2022,15,FALSE,TB,23,34,CIN,CIN,-3.5,47.5,Raymond James Stadium,FALSE,,,,
12/18/22,2022,15,FALSE,WAS,12,20,NYG,WAS,-4,40.5,FedEx Field,FALSE,,,,
12/19/22,2022,15,FALSE,GB,24,12,LA,GB,-7.5,39.5,Lambeau Field,FALSE,,,,
12/22/22,2022,16,FALSE,NYJ,3,19,JAX,NYJ,-2.5,36.5,MetLife Stadium,FALSE,,,,
12/24/22,2022,16,FALSE,BAL,17,9,ATL,BAL,-6.5,35,M&T Bank Stadium,FALSE,,,,
12/24/22,2022,16,FALSE,CAR,37,23,DET,DET,-2.5,43.5,Bank of America Stadium,FALSE,,,,
12/24/22,2022,16,FALSE,CHI,13,35,BUF,BUF,-8,40.5,Soldier Field,FALSE,,,,
12/24/22,2022,16,FALSE,CLE,10,17,NO,CLE,-3,32,FirstEnergy Stadium,FALSE,,,,
12/24/22,2022,16,FALSE,DAL,40,34,PHI,DAL,-4,48,AT&T Stadium,FALSE,72,0,,indoor
12/24/22,2022,16,FALSE,KC,24,10,SEA,KC,-10,50.5,GEHA Field at Arrowhead Stadium,FALSE,,,,
12/24/22,2022,16,FALSE,MIN,27,24,NYG,MIN,-4.5,48,U.S. Bank Stadium,FALSE,72,0,,indoor
12/24/22,2022,16,FALSE,NWE,18,22,CIN,CIN,-3,41.5,Gillette Stadium,FALSE,,,,
12/24/22,2022,16,FALSE,PIT,13,10,LVR,PIT,-2,38,Acrisure Stadium,FALSE,,,,
12/24/22,2022,16,FALSE,SF,37,20,WAS,SF,-6.5,37,Levi's Stadium,FALSE,,,,
12/24/22,2022,16,FALSE,TEN,14,19,HOU,TEN,-3,34,Nissan Stadium,FALSE,,,,
12/25/22,2022,16,FALSE,ARI,16,19,TB,TB,-7.5,41.5,State Farm Stadium,FALSE,72,0,,indoor
12/25/22,2022,16,FALSE,LA,51,14,DEN,DEN,-3,36,SoFi Stadium,FALSE,72,0,,indoor
12/25/22,2022,16,FALSE,MIA,20,26,GB,MIA,-3.5,49.5,Hard Rock Stadium,FALSE,,,,
12/26/22,2022,16,FALSE,IND,3,20,LAC,LAC,-3.5,44.5,Lucas Oil Stadium,FALSE,72,0,,indoor
12/29/22,2022,17,FALSE,TEN,13,27,DAL,DAL,-14,40.5,Nissan Stadium,FALSE,,,,
1/1/23,2022,17,FALSE,ATL,20,19,ARI,ATL,-6.5,40.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
1/1/23,2022,17,FALSE,BAL,13,16,PIT,BAL,-1,35.5,M&T Bank Stadium,FALSE,,,,
1/1/23,2022,17,FALSE,DET,41,10,CHI,DET,-4.5,52.5,Ford Field,FALSE,72,0,,indoor
1/1/23,2022,17,FALSE,GB,41,17,MIN,GB,-3.5,47.5,Lambeau Field,FALSE,,,,
1/1/23,2022,17,FALSE,HOU,3,31,JAX,JAX,-3.5,43,NRG Stadium,FALSE,72,0,,indoor
1/1/23,2022,17,FALSE,KC,27,24,DEN,KC,-12.5,45.5,GEHA Field at Arrowhead Stadium,FALSE,,,,
1/1/23,2022,17,FALSE,LVR,34,37,SF,SF,-10,41,Allegiant Stadium,FALSE,72,0,,indoor
1/1/23,2022,17,FALSE,LAC,31,10,LA,LAC,-6.5,41,SoFi Stadium,FALSE,72,0,,indoor
1/1/23,2022,17,FALSE,NWE,23,21,MIA,NE,-3,41.5,Gillette Stadium,FALSE,,,,
1/1/23,2022,17,FALSE,NYG,38,10,IND,NYG,-5.5,38.5,MetLife Stadium,FALSE,,,,
1/1/23,2022,17,FALSE,PHI,10,20,NO,PHI,-5,42,Lincoln Financial Field,FALSE,,,,
1/1/23,2022,17,FALSE,SEA,23,6,NYJ,NYJ,-1.5,43,Lumen Field,FALSE,,,,
1/1/23,2022,17,FALSE,TB,30,24,CAR,TB,-3.5,40.5,Raymond James Stadium,FALSE,,,,
1/1/23,2022,17,FALSE,WAS,10,24,CLE,WAS,-2,41.5,FedEx Field,FALSE,,,,
1/7/23,2022,18,FALSE,JAX,20,16,TEN,JAX,-6.5,39.5,TIAA Bank Field,FALSE,,,,
1/7/23,2022,18,FALSE,LVR,13,31,KC,KC,-8.5,52,Allegiant Stadium,FALSE,72,0,,indoor
1/8/23,2022,18,FALSE,ATL,30,17,TB,ATL,-6,40.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
1/8/23,2022,18,FALSE,BUF,35,23,NWE,BUF,-8,44,Highmark Stadium,FALSE,,,,
1/8/23,2022,18,FALSE,CHI,13,29,MIN,MIN,-6.5,42.5,Soldier Field,FALSE,,,,
1/8/23,2022,18,FALSE,CIN,27,16,BAL,CIN,-11,39,Paycor Stadium,FALSE,,,,
1/8/23,2022,18,FALSE,DEN,31,28,LAC,DEN,-6.5,39,Empower Field at Mile High,FALSE,,,,
1/8/23,2022,18,FALSE,GB,16,20,DET,GB,-4,48,Lambeau Field,FALSE,,,,
1/8/23,2022,18,FALSE,IND,31,32,HOU,IND,-3,37.5,Lucas Oil Stadium,FALSE,72,0,,indoor
1/8/23,2022,18,FALSE,MIA,11,6,NYJ,MIA,-3.5,37.5,Hard Rock Stadium,FALSE,,,,
1/8/23,2022,18,FALSE,NO,7,10,CAR,NO,-3.5,41.5,Caesars Superdome,FALSE,72,0,,indoor
1/8/23,2022,18,FALSE,PHI,22,16,NYG,PHI,-17,43,Lincoln Financial Field,FALSE,,,,
1/8/23,2022,18,FALSE,PIT,28,14,CLE,PIT,-2.5,40,Acrisure Stadium,FALSE,,,,
1/8/23,2022,18,FALSE,SF,38,13,ARI,SF,-14.5,40,Levi's Stadium,FALSE,,,,
1/8/23,2022,18,FALSE,SEA,19,16,LA,SEA,-4.5,43,Lumen Field,FALSE,,,,
1/8/23,2022,18,FALSE,WAS,26,6,DAL,DAL,-7.5,41,FedEx Field,FALSE,,,,
1/14/23,2022,Wildcard,TRUE,JAX,31,30,LAC,LAC,-2.5,46.5,TIAA Bank Field,FALSE,,,,
1/14/23,2022,Wildcard,TRUE,SF,41,23,SEA,SF,-9.5,42,Levi's Stadium,FALSE,57,11,82,
1/15/23,2022,Wildcard,TRUE,BUF,34,31,MIA,BUF,-14,44.5,Highmark Stadium,FALSE,27,4,80,
1/15/23,2022,Wildcard,TRUE,CIN,24,17,BAL,CIN,-8,40,Paycor Stadium,FALSE,30,4,71,
1/15/23,2022,Wildcard,TRUE,MIN,24,31,NYG,MIN,-2.5,48,U.S. Bank Stadium,FALSE,72,0,,indoor
1/16/23,2022,Wildcard,TRUE,TB,14,31,DAL,DAL,-2.5,45.5,Raymond James Stadium,FALSE,58,2,42,
1/21/23,2022,Division,TRUE,KC,27,20,JAX,KC,-9.5,52,GEHA Field at Arrowhead Stadium,FALSE,36,6,92,
1/21/23,2022,Division,TRUE,PHI,38,7,NYG,PHI,-8,48,Lincoln Financial Field,FALSE,40,6,55,
1/22/23,2022,Division,TRUE,BUF,10,27,CIN,BUF,-6,48.5,Highmark Stadium,FALSE,32,4,100,snow
1/22/23,2022,Division,TRUE,SF,19,12,DAL,SF,-3.5,46.5,Levi's Stadium,FALSE,55,19,47,
1/29/23,2022,Conference,TRUE,KC,23,20,CIN,KC,-1.5,48,GEHA Field at Arrowhead Stadium,FALSE,22,13,55,
1/29/23,2022,Conference,TRUE,PHI,31,7,SF,PHI,-2.5,45.5,Lincoln Financial Field,FALSE,52,14,48,rain
2/12/23,2022,Superbowl,TRUE,PHI,35,38,KC,PHI,-1,51,State Farm Stadium,TRUE,76,8,8,retractable (open roof)
9/7/23,2023,1,FALSE,KC,20,21,DET,KC,-4.5,53,GEHA Field at Arrowhead Stadium,FALSE,,,,
9/10/23,2023,1,FALSE,ATL,24,10,CAR,ATL,-3.5,39.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
9/10/23,2023,1,FALSE,BAL,25,9,HOU,BAL,-9.5,43.5,M&T Bank Stadium,FALSE,,,,
9/10/23,2023,1,FALSE,CHI,20,38,GB,CHI,-1,41.5,Soldier Field,FALSE,,,,
9/10/23,2023,1,FALSE,CLE,24,3,CIN,CIN,-2,47.5,FirstEnergy Stadium,FALSE,,,,
9/10/23,2023,1,FALSE,DEN,16,17,LVR,DEN,-3.5,43,Empower Field at Mile High,FALSE,,,,
9/10/23,2023,1,FALSE,IND,21,31,JAX,JAX,-4.5,46,Lucas Oil Stadium,FALSE,72,0,,indoor
9/10/23,2023,1,FALSE,LAC,34,36,MIA,LAC,-3,51,SoFi Stadium,FALSE,72,0,,indoor
9/10/23,2023,1,FALSE,MIN,17,20,TB,MIN,-5,46,U.S. Bank Stadium,FALSE,72,0,,indoor
9/10/23,2023,1,FALSE,NWE,20,25,PHI,PHI,-3.5,44.5,Gillette Stadium,FALSE,,,,
9/10/23,2023,1,FALSE,NO,16,15,TEN,NO,-3,41.5,Caesars Superdome,FALSE,72,0,,indoor
9/10/23,2023,1,FALSE,NYG,0,40,DAL,DAL,-3.5,45,MetLife Stadium,FALSE,,,,
9/10/23,2023,1,FALSE,PIT,7,30,SF,SF,-2,41.5,Acrisure Stadium,FALSE,,,,
9/10/23,2023,1,FALSE,SEA,13,30,LA,SEA,-5,46,Lumen Field,FALSE,,,,
9/10/23,2023,1,FALSE,WAS,20,16,ARI,WAS,-7,38,FedEx Field,FALSE,,,,
9/11/23,2023,1,FALSE,NYJ,22,16,BUF,BUF,-2,45.5,MetLife Stadium,FALSE,,,,
9/14/23,2023,2,FALSE,PHI,34,28,MIN,PHI,-6,49,Lincoln Financial Field,FALSE,,,,
9/17/23,2023,2,FALSE,ARI,28,31,NYG,NYG,-4,39.5,State Farm Stadium,FALSE,72,0,,indoor
9/17/23,2023,2,FALSE,ATL,25,24,GB,ATL,-1.5,40,Mercedes-Benz Stadium,FALSE,72,0,,indoor
9/17/23,2023,2,FALSE,BUF,38,10,LVR,BUF,-8,47,Highmark Stadium,FALSE,,,,
9/17/23,2023,2,FALSE,CIN,24,27,BAL,CIN,-3,45.5,Paycor Stadium,FALSE,,,,
9/17/23,2023,2,FALSE,DAL,30,10,NYJ,DAL,-8.5,38.5,AT&T Stadium,FALSE,72,0,,indoor
9/17/23,2023,2,FALSE,DEN,33,35,WAS,DEN,-3.5,38.5,Empower Field at Mile High,FALSE,,,,
9/17/23,2023,2,FALSE,DET,31,37,SEA,DET,-4.5,47,Ford Field,FALSE,72,0,,indoor
9/17/23,2023,2,FALSE,HOU,20,31,IND,HOU,-1,39.5,NRG Stadium,FALSE,72,0,,indoor
9/17/23,2023,2,FALSE,JAX,9,17,KC,KC,-3,51,TIAA Bank Field,FALSE,,,,
9/17/23,2023,2,FALSE,LA,23,30,SF,SF,-7.5,45,SoFi Stadium,FALSE,72,0,,indoor
9/17/23,2023,2,FALSE,NWE,17,24,MIA,MIA,-2.5,46.5,Gillette Stadium,FALSE,,,,
9/17/23,2023,2,FALSE,TB,27,17,CHI,TB,-2.5,41,Raymond James Stadium,FALSE,,,,
9/17/23,2023,2,FALSE,TEN,27,24,LAC,LAC,-2.5,45.5,Nissan Stadium,FALSE,,,,
9/18/23,2023,2,FALSE,CAR,17,20,NO,NO,-3,39.5,Bank of America Stadium,FALSE,,,,
9/18/23,2023,2,FALSE,PIT,26,22,CLE,CLE,-2,38,Acrisure Stadium,FALSE,,,,
9/21/23,2023,3,FALSE,SF,30,12,NYG,SF,-10,44,Levi's Stadium,FALSE,,,,
9/24/23,2023,3,FALSE,ARI,28,16,DAL,DAL,-13,43,State Farm Stadium,FALSE,72,0,,indoor
9/24/23,2023,3,FALSE,BAL,19,22,IND,BAL,-8,43,M&T Bank Stadium,FALSE,,,,
9/24/23,2023,3,FALSE,CLE,27,3,TEN,CLE,-3.5,38.5,FirstEnergy Stadium,FALSE,,,,
9/24/23,2023,3,FALSE,DET,20,6,ATL,DET,-3,46,Ford Field,FALSE,72,0,,indoor
9/24/23,2023,3,FALSE,GB,18,17,NO,GB,-1,42,Lambeau Field,FALSE,,,,
9/24/23,2023,3,FALSE,JAX,17,37,HOU,JAX,-7.5,43.5,TIAA Bank Field,FALSE,,,,
9/24/23,2023,3,FALSE,KC,41,10,CHI,KC,-12.5,48,GEHA Field at Arrowhead Stadium,FALSE,,,,
9/24/23,2023,3,FALSE,LVR,18,23,PIT,LV,-2.5,43,Allegiant Stadium,FALSE,72,0,,indoor
9/24/23,2023,3,FALSE,MIA,70,20,DEN,MIA,-6,47,Hard Rock Stadium,FALSE,,,,
9/24/23,2023,3,FALSE,MIN,24,28,LAC,MIN,-1,54,U.S. Bank Stadium,FALSE,72,0,,indoor
9/24/23,2023,3,FALSE,NYJ,10,15,NWE,NE,-2.5,36,MetLife Stadium,FALSE,,,,
9/24/23,2023,3,FALSE,SEA,37,27,CAR,SEA,-5,42,Lumen Field,FALSE,,,,
9/24/23,2023,3,FALSE,WAS,3,37,BUF,BUF,-6,43,FedEx Field,FALSE,,,,
9/25/23,2023,3,FALSE,CIN,19,16,LA,CIN,-2,43.5,Paycor Stadium,FALSE,,,,
9/25/23,2023,3,FALSE,TB,11,25,PHI,PHI,-5,45,Raymond James Stadium,FALSE,,,,
9/28/23,2023,4,FALSE,GB,20,34,DET,DET,-1.5,46,Lambeau Field,FALSE,,,,
10/1/23,2023,4,FALSE,BUF,48,20,MIA,BUF,-2.5,53.5,Highmark Stadium,FALSE,,,,
10/1/23,2023,4,FALSE,CAR,13,21,MIN,MIN,-4.5,46.5,Bank of America Stadium,FALSE,,,,
10/1/23,2023,4,FALSE,CHI,28,31,DEN,DEN,-3,46.5,Soldier Field,FALSE,,,,
10/1/23,2023,4,FALSE,CLE,3,28,BAL,CLE,-2.5,38.5,FirstEnergy Stadium,FALSE,,,,
10/1/23,2023,4,FALSE,DAL,38,3,NWE,DAL,-6,43.5,AT&T Stadium,FALSE,72,0,,indoor
10/1/23,2023,4,FALSE,HOU,30,6,PIT,PIT,-3,42,NRG Stadium,FALSE,72,0,,indoor
10/1/23,2023,4,FALSE,IND,23,29,LA,IND,-1,45.5,Lucas Oil Stadium,FALSE,72,0,,indoor
10/1/23,2023,4,FALSE,JAX,23,7,ATL,JAX,-3,42.5,Wembley Stadium,TRUE,,,,
10/1/23,2023,4,FALSE,LAC,24,17,LVR,LAC,-6,48,SoFi Stadium,FALSE,72,0,,indoor
10/1/23,2023,4,FALSE,NO,9,26,TB,NO,-3.5,40,Caesars Superdome,FALSE,72,0,,indoor
10/1/23,2023,4,FALSE,NYJ,20,23,KC,KC,-8.5,41.5,MetLife Stadium,FALSE,,,,
10/1/23,2023,4,FALSE,PHI,34,31,WAS,PHI,-9,43,Lincoln Financial Field,FALSE,,,,
10/1/23,2023,4,FALSE,SF,35,16,ARI,SF,-14,43.5,Levi's Stadium,FALSE,,,,
10/1/23,2023,4,FALSE,TEN,27,3,CIN,CIN,-2.5,41,Nissan Stadium,FALSE,,,,
10/2/23,2023,4,FALSE,NYG,3,24,SEA,SEA,-1.5,47,MetLife Stadium,FALSE,,,,
10/5/23,2023,5,FALSE,WAS,20,40,CHI,WAS,-6,44.5,FedEx Field,FALSE,,,,
10/8/23,2023,5,FALSE,ARI,20,34,CIN,CIN,-3,45,State Farm Stadium,FALSE,72,0,,indoor
10/8/23,2023,5,FALSE,ATL,21,19,HOU,ATL,-2.5,42,Mercedes-Benz Stadium,FALSE,72,0,,indoor
10/8/23,2023,5,FALSE,BUF,20,25,JAX,BUF,-5,48.5,Tottenham Hotspur Stadium,TRUE,,,,
10/8/23,2023,5,FALSE,DEN,21,31,NYJ,DEN,-2,42.5,Empower Field at Mile High,FALSE,,,,
10/8/23,2023,5,FALSE,DET,42,24,CAR,DET,-9,43.5,Ford Field,FALSE,72,0,,indoor
10/8/23,2023,5,FALSE,IND,23,16,TEN,TEN,-2.5,43.5,Lucas Oil Stadium,FALSE,72,0,,indoor
10/8/23,2023,5,FALSE,LA,14,23,PHI,PHI,-3.5,50.5,SoFi Stadium,FALSE,72,0,,indoor
10/8/23,2023,5,FALSE,MIA,31,16,NYG,MIA,-13,47.5,Hard Rock Stadium,FALSE,,,,
10/8/23,2023,5,FALSE,MIN,20,27,KC,KC,-3.5,52.5,U.S. Bank Stadium,FALSE,72,0,,indoor
10/8/23,2023,5,FALSE,NWE,0,34,NO,NE,-1.5,38.5,Gillette Stadium,FALSE,,,,
